datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
6/16/2025 4:00:00 AM,6/16/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.28,14.370000,-4.390000,-0.520000,True,1
6/16/2025 5:00:00 AM,6/16/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.48,14.690000,-5.150000,-0.640000,True,1
6/16/2025 6:00:00 AM,6/16/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,16.66,13.020000,-3.100000,-0.540000,True,1
6/16/2025 7:00:00 AM,6/16/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,15.54,12.540000,-2.570000,-0.430000,True,1
6/16/2025 8:00:00 AM,6/16/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,17.29,13.170000,-3.550000,-0.570000,True,1
6/16/2025 9:00:00 AM,6/16/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.33,16.370000,-4.230000,-0.730000,True,1
6/16/2025 10:00:00 AM,6/16/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.33,19.420000,-4.220000,-0.690000,True,1
6/16/2025 11:00:00 AM,6/16/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.52,23.080000,-4.760000,-0.680000,True,1
6/16/2025 12:00:00 PM,6/16/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.96,27.130000,-5.150000,-0.680000,True,1
6/16/2025 1:00:00 PM,6/16/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.57,29.470000,-3.440000,-0.660000,True,1
6/16/2025 2:00:00 PM,6/16/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.88,30.120000,-5.190000,-0.570000,True,1
6/16/2025 3:00:00 PM,6/16/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.72,29.430000,-9.600000,-0.690000,True,1
6/16/2025 4:00:00 PM,6/16/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,47.12,33.650000,-12.600000,-0.870000,True,1
6/16/2025 5:00:00 PM,6/16/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,47.36,29.250000,-17.110000,-1.000000,True,1
6/16/2025 6:00:00 PM,6/16/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.95,26.540000,-23.180000,-1.230000,True,1
6/16/2025 7:00:00 PM,6/16/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.06,27.260000,-23.780000,-1.020000,True,1
6/16/2025 8:00:00 PM,6/16/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,58.12,28.400000,-28.750000,-0.970000,True,1
6/16/2025 9:00:00 PM,6/16/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,62.86,31.360000,-30.570000,-0.930000,True,1
6/16/2025 10:00:00 PM,6/16/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,61.13,30.570000,-29.260000,-1.300000,True,1
6/16/2025 11:00:00 PM,6/16/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,62.45,32.390000,-28.780000,-1.280000,True,1
6/17/2025 12:00:00 AM,6/16/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,61.04,36.630000,-22.840000,-1.570000,True,1
6/17/2025 1:00:00 AM,6/16/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,54.28,37.880000,-15.120000,-1.280000,True,1
6/17/2025 2:00:00 AM,6/16/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.68,28.920000,-14.600000,-1.160000,True,1
6/17/2025 3:00:00 AM,6/16/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.01,25.650000,-5.660000,-0.700000,True,1
6/17/2025 4:00:00 AM,6/17/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.94,17.990000,-3.430000,-0.520000,True,1
6/17/2025 5:00:00 AM,6/17/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.17,15.810000,-3.650000,-0.710000,True,1
6/17/2025 6:00:00 AM,6/17/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,16.43,13.470000,-2.350000,-0.610000,True,1
6/17/2025 7:00:00 AM,6/17/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,15.22,13.060000,-1.590000,-0.570000,True,1
6/17/2025 8:00:00 AM,6/17/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,15.60,13.110000,-1.960000,-0.530000,True,1
6/17/2025 9:00:00 AM,6/17/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.90,17.940000,-2.330000,-0.630000,True,1
6/17/2025 10:00:00 AM,6/17/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.53,22.200000,-3.810000,-0.520000,True,1
6/17/2025 11:00:00 AM,6/17/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.30,24.480000,-2.450000,-0.370000,True,1
6/17/2025 12:00:00 PM,6/17/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.46,27.290000,-1.830000,-0.340000,True,1
6/17/2025 1:00:00 PM,6/17/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.45,26.430000,-3.680000,-0.340000,True,1
6/17/2025 2:00:00 PM,6/17/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.50,27.340000,-3.890000,-0.270000,True,1
6/17/2025 3:00:00 PM,6/17/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.82,26.900000,-7.550000,-0.370000,True,1
6/17/2025 4:00:00 PM,6/17/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.30,25.370000,-10.600000,-0.330000,True,1
6/17/2025 5:00:00 PM,6/17/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.28,26.390000,-16.350000,-0.540000,True,1
6/17/2025 6:00:00 PM,6/17/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.85,25.800000,-22.290000,-0.760000,True,1
6/17/2025 7:00:00 PM,6/17/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.69,27.160000,-24.470000,-1.060000,True,1
6/17/2025 8:00:00 PM,6/17/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,57.95,28.710000,-28.420000,-0.820000,True,1
6/17/2025 9:00:00 PM,6/17/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,63.55,33.370000,-29.080000,-1.100000,True,1
6/17/2025 10:00:00 PM,6/17/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,59.15,31.140000,-26.720000,-1.290000,True,1
6/17/2025 11:00:00 PM,6/17/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.83,27.480000,-26.820000,-1.530000,True,1
6/18/2025 12:00:00 AM,6/17/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.52,25.730000,-22.150000,-1.640000,True,1
6/18/2025 1:00:00 AM,6/17/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.73,28.780000,-14.240000,-1.710000,True,1
6/18/2025 2:00:00 AM,6/17/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.26,24.340000,-7.510000,-1.410000,True,1
6/18/2025 3:00:00 AM,6/17/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.02,23.110000,-4.960000,-0.950000,True,1
6/18/2025 4:00:00 AM,6/18/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.52,25.140000,-3.200000,-1.180000,True,1
6/18/2025 5:00:00 AM,6/18/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.67,23.240000,-2.470000,-0.960000,True,1
6/18/2025 6:00:00 AM,6/18/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.93,20.840000,-2.360000,-0.730000,True,1
6/18/2025 7:00:00 AM,6/18/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.83,19.510000,-2.790000,-0.530000,True,1
6/18/2025 8:00:00 AM,6/18/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.46,21.270000,-1.630000,-0.560000,True,1
6/18/2025 9:00:00 AM,6/18/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.92,23.910000,-1.380000,-0.630000,True,1
6/18/2025 10:00:00 AM,6/18/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.42,29.500000,-1.050000,-0.870000,True,1
6/18/2025 11:00:00 AM,6/18/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.31,29.690000,-1.220000,-0.400000,True,1
6/18/2025 12:00:00 PM,6/18/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.96,30.580000,-1.060000,-0.320000,True,1
6/18/2025 1:00:00 PM,6/18/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.56,30.900000,-0.990000,-0.670000,True,1
6/18/2025 2:00:00 PM,6/18/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.94,33.570000,-1.590000,-0.780000,True,1
6/18/2025 3:00:00 PM,6/18/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.25,34.760000,-2.820000,-0.670000,True,1
6/18/2025 4:00:00 PM,6/18/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.43,36.760000,-5.010000,-0.660000,True,1
6/18/2025 5:00:00 PM,6/18/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.65,41.490000,-6.440000,-0.720000,True,1
6/18/2025 6:00:00 PM,6/18/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.97,41.850000,-9.520000,-0.600000,True,1
6/18/2025 7:00:00 PM,6/18/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,58.10,46.740000,-10.870000,-0.490000,True,1
6/18/2025 8:00:00 PM,6/18/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,67.19,53.220000,-13.510000,-0.460000,True,1
6/18/2025 9:00:00 PM,6/18/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,73.99,60.410000,-12.930000,-0.650000,True,1
6/18/2025 10:00:00 PM,6/18/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,71.48,57.590000,-13.010000,-0.880000,True,1
6/18/2025 11:00:00 PM,6/18/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,63.63,48.600000,-14.160000,-0.870000,True,1
6/19/2025 12:00:00 AM,6/18/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,53.69,42.060000,-10.910000,-0.720000,True,1
6/19/2025 1:00:00 AM,6/18/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.18,40.700000,-4.890000,-0.590000,True,1
6/19/2025 2:00:00 AM,6/18/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.42,36.160000,-1.820000,-0.440000,True,1
6/19/2025 3:00:00 AM,6/18/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.09,33.560000,0.390000,-0.920000,True,1
6/19/2025 4:00:00 AM,6/19/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.24,29.260000,-1.080000,-0.900000,True,1
6/19/2025 5:00:00 AM,6/19/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.49,25.420000,-2.110000,-0.960000,True,1
6/19/2025 6:00:00 AM,6/19/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.06,22.230000,-1.930000,-0.900000,True,1
6/19/2025 7:00:00 AM,6/19/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.32,20.300000,-2.140000,-0.880000,True,1
6/19/2025 8:00:00 AM,6/19/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.45,20.570000,-1.990000,-0.890000,True,1
6/19/2025 9:00:00 AM,6/19/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.43,24.010000,-1.690000,-0.730000,True,1
6/19/2025 10:00:00 AM,6/19/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.97,27.030000,-2.470000,-0.470000,True,1
6/19/2025 11:00:00 AM,6/19/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.10,27.940000,-1.640000,-0.520000,True,1
6/19/2025 12:00:00 PM,6/19/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.05,30.560000,-0.260000,-0.230000,True,1
6/19/2025 1:00:00 PM,6/19/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.93,34.320000,-0.530000,-0.080000,True,1
6/19/2025 2:00:00 PM,6/19/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.36,36.570000,-1.700000,-0.090000,True,1
6/19/2025 3:00:00 PM,6/19/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.81,37.030000,-5.080000,0.300000,True,1
6/19/2025 4:00:00 PM,6/19/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.13,37.530000,-7.030000,0.430000,True,1
6/19/2025 5:00:00 PM,6/19/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.26,42.300000,-10.670000,0.710000,True,1
6/19/2025 6:00:00 PM,6/19/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,53.15,43.070000,-11.210000,1.130000,True,1
6/19/2025 7:00:00 PM,6/19/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,56.00,47.360000,-10.120000,1.480000,True,1
6/19/2025 8:00:00 PM,6/19/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,64.76,58.370000,-8.190000,1.800000,True,1
6/19/2025 9:00:00 PM,6/19/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,71.66,66.480000,-7.310000,2.130000,True,1
6/19/2025 10:00:00 PM,6/19/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,62.06,55.640000,-7.980000,1.560000,True,1
6/19/2025 11:00:00 PM,6/19/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,56.17,48.180000,-8.910000,0.920000,True,1
6/20/2025 12:00:00 AM,6/19/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.59,45.680000,-7.320000,0.410000,True,1
6/20/2025 1:00:00 AM,6/19/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.74,39.730000,-6.250000,0.240000,True,1
6/20/2025 2:00:00 AM,6/19/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.15,35.270000,-3.130000,0.250000,True,1
6/20/2025 3:00:00 AM,6/19/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.50,33.250000,-1.380000,0.130000,True,1
6/20/2025 4:00:00 AM,6/20/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.60,27.820000,-0.060000,0.280000,True,1
6/20/2025 5:00:00 AM,6/20/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.32,26.140000,-0.190000,0.010000,True,1
6/20/2025 6:00:00 AM,6/20/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.54,23.060000,-0.300000,-0.180000,True,1
6/20/2025 7:00:00 AM,6/20/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.69,22.090000,-0.230000,-0.370000,True,1
6/20/2025 8:00:00 AM,6/20/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.53,21.880000,-0.290000,-0.360000,True,1
6/20/2025 9:00:00 AM,6/20/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.00,22.370000,-0.360000,-0.270000,True,1
6/20/2025 10:00:00 AM,6/20/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.81,23.820000,-0.860000,-0.130000,True,1
6/20/2025 11:00:00 AM,6/20/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.99,24.990000,-0.120000,0.120000,True,1
6/20/2025 12:00:00 PM,6/20/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.56,24.650000,-0.110000,0.200000,True,1
6/20/2025 1:00:00 PM,6/20/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.92,25.280000,-0.150000,0.510000,True,1
6/20/2025 2:00:00 PM,6/20/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.02,27.550000,-0.180000,0.710000,True,1
6/20/2025 3:00:00 PM,6/20/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.50,31.100000,-0.160000,0.760000,True,1
6/20/2025 4:00:00 PM,6/20/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.01,32.090000,-2.000000,1.080000,True,1
6/20/2025 5:00:00 PM,6/20/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.64,33.630000,-3.340000,1.330000,True,1
6/20/2025 6:00:00 PM,6/20/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.24,34.620000,-5.060000,1.440000,True,1
6/20/2025 7:00:00 PM,6/20/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.05,36.460000,-4.130000,1.540000,True,1
6/20/2025 8:00:00 PM,6/20/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.38,38.280000,-5.810000,1.710000,True,1
6/20/2025 9:00:00 PM,6/20/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.82,44.970000,-5.830000,1.980000,True,1
6/20/2025 10:00:00 PM,6/20/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.06,46.490000,-4.200000,1.630000,True,1
6/20/2025 11:00:00 PM,6/20/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,53.15,47.930000,-6.200000,0.980000,True,1
6/21/2025 12:00:00 AM,6/20/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.52,35.050000,-5.620000,0.150000,True,1
6/21/2025 1:00:00 AM,6/20/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.52,35.240000,-2.300000,0.020000,True,1
6/21/2025 2:00:00 AM,6/20/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.86,33.050000,0.100000,0.090000,True,1
6/21/2025 3:00:00 AM,6/20/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.42,28.570000,-0.190000,0.340000,True,1
6/21/2025 4:00:00 AM,6/21/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.54,22.920000,-0.120000,0.500000,True,1
6/21/2025 5:00:00 AM,6/21/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.61,21.580000,-0.100000,0.070000,True,1
6/21/2025 6:00:00 AM,6/21/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.82,19.730000,-0.040000,-0.050000,True,1
6/21/2025 7:00:00 AM,6/21/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.87,18.780000,0.040000,-0.130000,True,1
6/21/2025 8:00:00 AM,6/21/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.31,18.190000,0.060000,-0.180000,True,1
6/21/2025 9:00:00 AM,6/21/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,17.76,17.350000,-0.260000,-0.150000,True,1
6/21/2025 10:00:00 AM,6/21/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.01,17.940000,0.190000,-0.260000,True,1
6/21/2025 11:00:00 AM,6/21/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,17.86,17.600000,-0.120000,-0.140000,True,1
6/21/2025 12:00:00 PM,6/21/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.20,20.000000,-0.320000,0.120000,True,1
6/21/2025 1:00:00 PM,6/21/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.35,22.140000,-0.420000,0.210000,True,1
6/21/2025 2:00:00 PM,6/21/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.88,26.170000,-1.000000,0.290000,True,1
6/21/2025 3:00:00 PM,6/21/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.09,29.780000,-1.570000,0.260000,True,1
6/21/2025 4:00:00 PM,6/21/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.90,32.030000,-2.250000,0.380000,True,1
6/21/2025 5:00:00 PM,6/21/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.17,33.510000,-3.210000,0.550000,True,1
6/21/2025 6:00:00 PM,6/21/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.23,34.600000,-4.950000,0.320000,True,1
6/21/2025 7:00:00 PM,6/21/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.94,35.070000,-6.150000,0.280000,True,1
6/21/2025 8:00:00 PM,6/21/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.68,37.760000,-7.490000,0.570000,True,1
6/21/2025 9:00:00 PM,6/21/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.19,45.660000,-6.270000,0.740000,True,1
6/21/2025 10:00:00 PM,6/21/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.21,46.380000,-6.700000,0.870000,True,1
6/21/2025 11:00:00 PM,6/21/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.64,46.840000,-8.740000,-0.060000,True,1
6/22/2025 12:00:00 AM,6/21/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.41,40.290000,-6.090000,-0.030000,True,1
6/22/2025 1:00:00 AM,6/21/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.44,38.250000,-3.190000,0.000000,True,1
6/22/2025 2:00:00 AM,6/21/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.39,35.280000,-1.560000,0.450000,True,1
6/22/2025 3:00:00 AM,6/21/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.18,30.660000,-0.930000,0.410000,True,1
6/22/2025 4:00:00 AM,6/22/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.89,26.540000,-0.320000,-0.030000,True,1
6/22/2025 5:00:00 AM,6/22/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.96,22.680000,-0.250000,-0.030000,True,1
6/22/2025 6:00:00 AM,6/22/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.71,20.450000,-1.180000,-0.080000,True,1
6/22/2025 7:00:00 AM,6/22/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.00,19.440000,-1.500000,-0.060000,True,1
6/22/2025 8:00:00 AM,6/22/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.92,18.340000,-1.470000,-0.110000,True,1
6/22/2025 9:00:00 AM,6/22/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.18,17.480000,-1.600000,-0.100000,True,1
6/22/2025 10:00:00 AM,6/22/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.50,17.720000,-1.780000,0.000000,True,1
6/22/2025 11:00:00 AM,6/22/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.71,18.880000,-1.010000,0.180000,True,1
6/22/2025 12:00:00 PM,6/22/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.34,21.660000,-0.790000,0.110000,True,1
6/22/2025 1:00:00 PM,6/22/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.73,26.140000,-1.070000,0.480000,True,1
6/22/2025 2:00:00 PM,6/22/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.26,33.490000,-1.710000,0.940000,True,1
6/22/2025 3:00:00 PM,6/22/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.11,37.240000,-2.550000,0.680000,True,1
6/22/2025 4:00:00 PM,6/22/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.51,40.370000,-5.420000,1.280000,True,1
6/22/2025 5:00:00 PM,6/22/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.66,45.630000,-6.330000,1.300000,True,1
6/22/2025 6:00:00 PM,6/22/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,60.61,53.780000,-8.230000,1.400000,True,1
6/22/2025 7:00:00 PM,6/22/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,65.55,56.710000,-10.250000,1.410000,True,1
6/22/2025 8:00:00 PM,6/22/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,89.93,84.680000,-6.810000,1.560000,True,1
6/22/2025 9:00:00 PM,6/22/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,109.25,107.990000,-4.080000,2.820000,True,1
6/22/2025 10:00:00 PM,6/22/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,125.16,123.170000,-3.780000,1.790000,True,1
6/22/2025 11:00:00 PM,6/22/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,115.68,103.810000,-12.520000,0.650000,True,1
